Subject,property,Predicate,value,Object,graph,Subject_stripped
https://w3id.org/APD/traits/trait_0012519,definition,http://www.w3.org/2004/02/skos/core#definition,Human visible dominant colour of a fresh fruit's exocarp (outermost layer) at maturity.,NA,.,https://w3id.org/APD/traits/trait_0012519
https://w3id.org/APD/traits/trait_0012521,identifier,http://purl.org/dc/terms/identifier,trait_0012521,NA,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,alternative label,http://www.w3.org/2004/02/skos/core#altLabel,fruit_surface_hairs,NA,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,Fruit surface hairiness,NA,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,description,http://purl.org/dc/terms/description,A fruit morphology trait [TO:0002629] which is the presence or absence of trichomes [PO:0006504] (hairs) on the surface (exocarp [PO:0009085]) of a mature [PATO:0001701] fruit [PO:0009001].,NA,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,description,http://purl.org/dc/terms/description,"Surface hairiness of a mature fruit, including vestiture (trichome cover) and bristles.",NA,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,value type,http://terminologies.gfbio.org/terms/ETS/valueType,categorical variable,http://purl.obolibrary.org/obo/STATO_0000252,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,has broader,http://www.w3.org/2004/02/skos/core#broader,fruit morphology trait,https://w3id.org/APD/traits/trait_group_0012504,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,date created,http://purl.org/dc/terms/created,01/04/2025,NA,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,date modified,http://purl.org/dc/terms/modified,01/04/2025,NA,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,has context object,https://w3id.org/iadopt/ont/hasContextObject,reproductive shoot system,http://purl.obolibrary.org/obo/PO_0025082,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,has context object,https://w3id.org/iadopt/ont/hasContextObject,fruit,http://purl.obolibrary.org/obo/PO_0009001,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,texture,http://purl.obolibrary.org/obo/PATO_0000150,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,pilosity,http://purl.obolibrary.org/obo/PATO_0000066,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,keyword,http://semanticscience.org/resource/SIO_000147,trichome,http://purl.obolibrary.org/obo/PO_0000282,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,keyword,http://semanticscience.org/resource/SIO_000147,fruit morphology trait,http://purl.obolibrary.org/obo/TO_0002629,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,fruit hairiness,http://purl.obolibrary.org/obo/TO_0000851,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012521,definition,http://www.w3.org/2004/02/skos/core#definition,"Surface hairiness of a mature fruit, including vestiture (trichome cover) and bristles.",NA,.,https://w3id.org/APD/traits/trait_0012521
https://w3id.org/APD/traits/trait_0012610,identifier,http://purl.org/dc/terms/identifier,trait_0012610,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,alternative label,http://www.w3.org/2004/02/skos/core#altLabel,seed_dry_mass,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,preferred label,http://www.w3.org/2004/02/skos/core#prefLabel,Seed dry mass,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,description,http://purl.org/dc/terms/description,A seed morphology trait [TO:0000184] which is the dry [PATO:0001824] mass [PATO:0000125] of a mature [PATO:0001701] seed [PO:0009010].,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,description,http://purl.org/dc/terms/description,"Dry mass of a mature seed, including both oven dried and air-dried samples.",NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,note,http://www.w3.org/2004/02/skos/core#note,"Standard methods people will have used to dry seeds include, 'fresh' (at dispersal, mature); 'air dried' (at local ambient conditions); 'seed bank air dried' (to 15% relative humidity); and 'oven dried' (>100 deg C for a set number of hours; e.g. seed bank standard is 103 deg C for 17 hours). It is expected that some observations in AusTraits mapped onto 'seed_dry_mass' will actually include both the seed and some dispersal tissue, if the two cannot easily be separated; these should be mapped to 'diaspore_dry_mass'.",NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,is in scheme,http://www.w3.org/2004/02/skos/core#inScheme,https://w3id.org/APD/traits,https://w3id.org/APD/traits,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,value type,http://terminologies.gfbio.org/terms/ETS/valueType,continuous variable,http://purl.obolibrary.org/obo/STATO_0000251,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,minAllowedValue,http://terminologies.gfbio.org/terms/ETS/minAllowedValue,0.00001,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,maxAllowedValue,http://terminologies.gfbio.org/terms/ETS/maxAllowedValue,1000000,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,unit,http://terminologies.gfbio.org/terms/ETS/expectedUnit,mg,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,unit,http://terminologies.gfbio.org/terms/ETS/expectedUnit,milligram,https://w3id.org/uom/mg,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,has broader,http://www.w3.org/2004/02/skos/core#broader,seed morphology trait,https://w3id.org/APD/traits/trait_group_0012604,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,date created,http://purl.org/dc/terms/created,14/07/2021,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,date modified,http://purl.org/dc/terms/modified,05/02/2024,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,date reviewed,http://purl.org/dc/terms/reviewed,30/11/2021,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,change note,http://www.w3.org/2004/02/skos/core#changeNote,seed_mass,NA,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,has context object,https://w3id.org/iadopt/ont/hasContextObject,reproductive shoot system,http://purl.obolibrary.org/obo/PO_0025082,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,has context object,https://w3id.org/iadopt/ont/hasContextObject,seed,http://purl.obolibrary.org/obo/PO_0009010,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,measured characteristic,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,mass,http://purl.obolibrary.org/obo/PATO_0000125,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Elizabeth Wenk,https://orcid.org/0000-0001-5640-5910,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Hervé Sauquet,https://orcid.org/0000-0001-8305-3236,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Russell Barrett,https://orcid.org/0000-0003-0360-8321,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Carl Gosper,https://orcid.org/0000-0002-0962-5117,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Lydia Guja,https://orcid.org/0000-0001-5945-438X,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Gregory J. Jordan,https://orcid.org/0000-0002-6033-2766,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Mark Ooi,https://orcid.org/0000-0002-3046-0417,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Karen D. Sommerville,https://orcid.org/0000-0002-9843-6616,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,reviewed by,http://purl.org/datacite/v4.4/IsReviewedBy,Lily Dun,https://orcid.org/0000-0002-0712-5143,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,references,http://purl.org/dc/terms/references,Pérez-Harguindeguy 2013,https://doi.org/10.1071/BT12225,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,references,http://purl.org/dc/terms/references,Kew Seed Information Database 2022,https://data.kew.org/sid/sidsearch.html,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,references,http://purl.org/dc/terms/references,Saatkamp 2018,https://doi.org/10.1111/nph.15502,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,keyword,http://semanticscience.org/resource/SIO_000147,reproduction,http://purl.obolibrary.org/obo/GO_0000003,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,"seed weight, seed mass",http://purl.obolibrary.org/obo/TO_0000181,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,has exact match,http://www.w3.org/2004/02/skos/core#exactMatch,seed mass,http://vocabs.lter-europe.net/EnvThes/22229,.,https://w3id.org/APD/traits/trait_0012610
https://w3id.org/APD/traits/trait_0012610,example,http://www.w3.org/2004/02/skos/core#example,exact match: Seed dry mass [TOP111] (https://top-thesaurus.org/index),NA,.,https://w3id.org/APD/traits/trait_0012610
